PA_PROC_ID,Nome_Regiao,time_idx,Ano,Mes,Valor_Previsto_Mediana,Valor_Melhor_Cenario,Valor_Pior_Cenario
212010050,Nordeste,213,2032,10,12278478.0,11400898.0,12484450.0
212010050,Nordeste,214,2032,11,12279556.0,11395290.0,12497720.0
212010050,Nordeste,215,2032,12,12279345.0,11388554.0,12509383.0
212010050,Nordeste,216,2033,1,11807939.0,11506787.0,11839106.0
212010050,Nordeste,217,2033,2,11895989.0,11532208.0,11935010.0
212010050,Nordeste,218,2033,3,11960010.0,11546912.0,12005835.0
212010050,Nordeste,219,2033,4,12004049.0,11554203.0,12056894.0
212010050,Nordeste,220,2033,5,12032956.0,11557929.0,12093884.0
212010050,Nordeste,221,2033,6,12050595.0,11559561.0,12120139.0
212010050,Nordeste,222,2033,7,12061403.0,11559185.0,12139596.0
212010050,Nordeste,223,2033,8,12067086.0,11557973.0,12154053.0
212010050,Nordeste,224,2033,9,12070194.0,11555350.0,12165766.0
212010050,Nordeste,225,2033,10,12071737.0,11552111.0,12174796.0
212010050,Nordeste,226,2033,11,12072128.0,11548189.0,12182624.0
212010050,Nordeste,227,2033,12,12071828.0,11544159.0,12189225.0
212010050,Nordeste,228,2034,1,12251318.0,11913268.0,12262189.0
212010050,Nordeste,229,2034,2,12341968.0,11936741.0,12363337.0
212010050,Nordeste,230,2034,3,12407465.0,11949657.0,12438079.0
212010050,Nordeste,231,2034,4,12452322.0,11955493.0,12492549.0
212010050,Nordeste,232,2034,5,12481735.0,11958436.0,12532260.0
212010050,Nordeste,233,2034,6,12499151.0,11958230.0,12560403.0
212010050,Nordeste,234,2034,7,12510194.0,11956862.0,12581814.0
212010050,Nordeste,235,2034,8,12515970.0,11954855.0,12597639.0
212010050,Nordeste,236,2034,9,12519145.0,11951412.0,12610116.0
212010050,Nordeste,237,2034,10,12520362.0,11947219.0,12620246.0
212010050,Nordeste,238,2034,11,12520840.0,11942685.0,12628890.0
212010050,Nordeste,239,2034,12,12520506.0,11937789.0,12636023.0
212010050,Norte,120,2025,1,1506214.5,1458818.1,1572162.2
212010050,Norte,121,2025,2,1530244.6,1470510.8,1590685.4
212010050,Norte,122,2025,3,1549771.9,1479811.4,1605980.0
212010050,Norte,123,2025,4,1565174.5,1487156.8,1618972.5
212010050,Norte,124,2025,5,1576373.5,1492950.2,1629597.4
212010050,Norte,125,2025,6,1583933.9,1497382.0,1638176.8
212010050,Norte,126,2025,7,1588908.4,1500677.1,1645295.9
212010050,Norte,127,2025,8,1591835.6,1502826.9,1651077.1
212010050,Norte,128,2025,9,1593553.5,1503813.2,1656080.8
212010050,Norte,129,2025,10,1594313.6,1503827.6,1660265.1
212010050,Norte,130,2025,11,1594447.4,1503120.6,1663948.9
212010050,Norte,131,2025,12,1594310.5,1501801.0,1667144.8
212010050,Norte,132,2026,1,1520276.4,1490873.0,1557657.6
212010050,Norte,133,2026,2,1537580.9,1498196.2,1573261.6
212010050,Norte,134,2026,3,1551493.1,1503797.5,1585561.6
212010050,Norte,135,2026,4,1562153.2,1507837.1,1595223.0
212010050,Norte,136,2026,5,1569685.8,1510819.5,1602574.2
212010050,Norte,137,2026,6,1574681.8,1513001.1,1608182.4
212010050,Norte,138,2026,7,1577901.8,1514483.6,1612413.2
212010050,Norte,139,2026,8,1579911.9,1515369.2,1615830.5
212010050,Norte,140,2026,9,1581098.1,1515789.9,1618606.6
212010050,Norte,141,2026,10,1581784.2,1515765.2,1620970.1
212010050,Norte,142,2026,11,1582120.8,1515367.8,1622971.6
212010050,Norte,143,2026,12,1582348.6,1514787.0,1624828.6
212010050,Norte,144,2027,1,1592326.0,1552412.2,1638029.9
212010050,Norte,145,2027,2,1613576.1,1563406.6,1654816.4
212010050,Norte,146,2027,3,1629333.2,1570855.4,1667416.6
212010050,Norte,147,2027,4,1640127.6,1575458.2,1676214.4
212010050,Norte,148,2027,5,1647184.6,1578378.8,1682352.9
212010050,Norte,149,2027,6,1651567.0,1580279.6,1686589.0
212010050,Norte,150,2027,7,1654252.9,1581443.5,1689738.1
212010050,Norte,151,2027,8,1655899.2,1582039.4,1692261.9
212010050,Norte,152,2027,9,1656807.6,1582270.2,1694285.2
212010050,Norte,153,2027,10,1657335.2,1582068.0,1696131.5
212010050,Norte,154,2027,11,1657539.2,1581674.2,1697759.6
212010050,Norte,155,2027,12,1657569.4,1581042.4,1699198.0
212010050,Norte,156,2028,1,1610887.0,1577232.2,1639194.0
212010050,Norte,157,2028,2,1627146.8,1584047.2,1654234.1
212010050,Norte,158,2028,3,1639006.5,1588535.8,1665179.2
212010050,Norte,159,2028,4,1647117.0,1591242.1,1672782.6
212010050,Norte,160,2028,5,1652390.9,1592935.0,1677945.0
212010050,Norte,161,2028,6,1655692.4,1594027.8,1681568.5
212010050,Norte,162,2028,7,1657732.0,1594692.1,1684236.0
212010050,Norte,163,2028,8,1658954.6,1595013.1,1686370.4
212010050,Norte,164,2028,9,1659679.4,1595067.9,1688032.4
212010050,Norte,165,2028,10,1660076.8,1594891.4,1689444.8
212010050,Norte,166,2028,11,1660288.9,1594556.9,1690731.0
212010050,Norte,167,2028,12,1660383.9,1594100.8,1691877.8
212010050,Norte,168,2029,1,1663969.5,1627502.1,1686872.1
212010050,Norte,169,2029,2,1680060.1,1633467.0,1702838.2
212010050,Norte,170,2029,3,1691752.0,1637283.4,1714363.2
212010050,Norte,171,2029,4,1699671.2,1639480.1,1722283.1
212010050,Norte,172,2029,5,1704802.8,1640792.5,1727739.9
212010050,Norte,173,2029,6,1707993.9,1641620.5,1731520.6
212010050,Norte,174,2029,7,1709977.4,1642018.2,1734343.4
212010050,Norte,175,2029,8,1711153.6,1642256.2,1736523.1
212010050,Norte,176,2029,9,1711830.9,1642179.5,1738254.5
212010050,Norte,177,2029,10,1712252.1,1641980.6,1739757.1
212010050,Norte,178,2029,11,1712451.4,1641612.8,1741018.5
212010050,Norte,179,2029,12,1712567.4,1641158.8,1742147.9
212010050,Norte,180,2030,1,1663039.9,1644477.1,1671329.8
212010050,Norte,181,2030,2,1670596.8,1647095.0,1679081.4
212010050,Norte,182,2030,3,1676030.5,1648715.2,1684624.8
212010050,Norte,183,2030,4,1679731.8,1649619.8,1688504.1
212010050,Norte,184,2030,5,1682101.0,1650135.8,1691134.2
212010050,Norte,185,2030,6,1683563.1,1650420.6,1692983.4
212010050,Norte,186,2030,7,1684456.0,1650548.1,1694329.0
212010050,Norte,187,2030,8,1684989.5,1650593.9,1695389.2
212010050,Norte,188,2030,9,1685281.9,1650504.1,1696214.0
212010050,Norte,189,2030,10,1685450.6,1650373.4,1696895.2
212010050,Norte,190,2030,11,1685532.6,1650154.8,1697486.0
212010050,Norte,191,2030,12,1685582.4,1649915.4,1698009.0
212010050,Norte,192,2031,1,1704331.4,1681005.6,1711666.1
212010050,Norte,193,2031,2,1713315.6,1683962.9,1721053.5
212010050,Norte,194,2031,3,1719754.0,1685781.9,1727794.2
212010050,Norte,195,2031,4,1724113.9,1686786.9,1732472.1
212010050,Norte,196,2031,5,1726885.0,1687327.5,1735678.8
212010050,Norte,197,2031,6,1728610.1,1687610.6,1737931.2
212010050,Norte,198,2031,7,1729629.2,1687697.6,1739548.0
212010050,Norte,199,2031,8,1730254.5,1687665.5,1740817.6
212010050,Norte,200,2031,9,1730597.8,1687554.2,1741832.4
212010050,Norte,201,2031,10,1730789.2,1687337.1,1742644.6
212010050,Norte,202,2031,11,1730886.6,1687068.4,1743347.8
212010050,Norte,203,2031,12,1730926.2,1686777.2,1743996.4
212010050,Norte,204,2032,1,1703736.6,1690211.9,1706375.6
212010050,Norte,205,2032,2,1708613.0,1691771.4,1711576.2
212010050,Norte,206,2032,3,1712129.6,1692728.4,1715347.8
212010050,Norte,207,2032,4,1714505.5,1693211.1,1717978.6
212010050,Norte,208,2032,5,1716033.4,1693480.8,1719809.8
212010050,Norte,209,2032,6,1716976.2,1693592.4,1721107.5
212010050,Norte,210,2032,7,1717536.4,1693619.8,1722038.4
212010050,Norte,211,2032,8,1717852.5,1693584.2,1722739.9
212010050,Norte,212,2032,9,1718045.8,1693490.5,1723324.8
212010050,Norte,213,2032,10,1718131.0,1693350.0,1723780.2
212010050,Norte,214,2032,11,1718199.9,1693199.9,1724196.2
212010050,Norte,215,2032,12,1718221.1,1693022.1,1724548.0
212010050,Norte,216,2033,1,1727983.9,1712013.8,1729564.9
212010050,Norte,217,2033,2,1733190.9,1713585.1,1735218.5
212010050,Norte,218,2033,3,1736923.9,1714544.8,1739330.6
212010050,Norte,219,2033,4,1739425.2,1715012.5,1742197.8
212010050,Norte,220,2033,5,1741040.0,1715259.5,1744221.0
212010050,Norte,221,2033,6,1742008.4,1715338.0,1745612.0
212010050,Norte,222,2033,7,1742593.2,1715321.5,1746644.5
212010050,Norte,223,2033,8,1742923.9,1715231.5,1747435.9
212010050,Norte,224,2033,9,1743108.4,1715105.8,1748056.0
212010050,Norte,225,2033,10,1743204.9,1714947.0,1748587.9
212010050,Norte,226,2033,11,1743243.1,1714736.0,1749028.2
212010050,Norte,227,2033,12,1743258.1,1714523.5,1749415.1
212010050,Norte,228,2034,1,1730269.4,1719667.0,1730475.6
212010050,Norte,229,2034,2,1733541.4,1720623.5,1734072.1
212010050,Norte,230,2034,3,1735884.0,1721188.0,1736701.9
212010050,Norte,231,2034,4,1737468.9,1721468.8,1738559.6
212010050,Norte,232,2034,5,1738486.6,1721593.5,1739869.9
212010050,Norte,233,2034,6,1739105.2,1721637.8,1740794.4
212010050,Norte,234,2034,7,1739480.0,1721613.1,1741485.1
212010050,Norte,235,2034,8,1739687.4,1721554.1,1742005.0
212010050,Norte,236,2034,9,1739805.1,1721452.2,1742433.8
212010050,Norte,237,2034,10,1739865.0,1721337.4,1742764.4
212010050,Norte,238,2034,11,1739891.4,1721201.1,1743066.9
212010050,Norte,239,2034,12,1739891.4,1721060.0,1743311.2
212010050,Sudeste,120,2025,1,8214296.5,8094839.5,8399083.0
212010050,Sudeste,121,2025,2,8284875.5,8132057.0,8453631.0
212010050,Sudeste,122,2025,3,8342443.5,8160374.5,8498972.0
212010050,Sudeste,123,2025,4,8387277.0,8181141.0,8536273.0
212010050,Sudeste,124,2025,5,8419565.0,8196509.5,8566333.0
212010050,Sudeste,125,2025,6,8440951.0,8207601.5,8590221.0
212010050,Sudeste,126,2025,7,8454430.0,8215636.5,8609133.0
212010050,Sudeste,127,2025,8,8461641.0,8220213.5,8624097.0
212010050,Sudeste,128,2025,9,8465232.0,8222103.0,8636171.0
212010050,Sudeste,129,2025,10,8465612.0,8221123.0,8645714.0
212010050,Sudeste,130,2025,11,8463925.0,8217729.0,8653212.0
212010050,Sudeste,131,2025,12,8460946.0,8212511.0,8659015.0
212010050,Sudeste,132,2026,1,8386557.0,8277838.0,8539155.0
212010050,Sudeste,133,2026,2,8459341.0,8311298.5,8604865.0
212010050,Sudeste,134,2026,3,8517691.0,8335731.5,8656555.0
212010050,Sudeste,135,2026,4,8562102.0,8351837.0,8696604.0
212010050,Sudeste,136,2026,5,8593359.0,8363099.0,8726745.0
212010050,Sudeste,137,2026,6,8613543.0,8370655.5,8749079.0
212010050,Sudeste,138,2026,7,8626598.0,8375734.5,8766225.0
212010050,Sudeste,139,2026,8,8634121.0,8378331.0,8779159.0
212010050,Sudeste,140,2026,9,8638074.0,8379010.5,8789421.0
212010050,Sudeste,141,2026,10,8639590.0,8377819.5,8797455.0
212010050,Sudeste,142,2026,11,8639425.0,8375119.5,8804103.0
212010050,Sudeste,143,2026,12,8638165.0,8371167.0,8809394.0
212010050,Sudeste,144,2027,1,8544776.0,8411436.0,8708173.0
212010050,Sudeste,145,2027,2,8624187.0,8451157.0,8772113.0
212010050,Sudeste,146,2027,3,8682052.0,8477165.0,8818884.0
212010050,Sudeste,147,2027,4,8721853.0,8493324.0,8851087.0
212010050,Sudeste,148,2027,5,8747977.0,8503666.0,8873712.0
212010050,Sudeste,149,2027,6,8764369.0,8510294.0,8889213.0
212010050,Sudeste,150,2027,7,8774196.0,8514288.0,8900461.0
212010050,Sudeste,151,2027,8,8779954.0,8516343.0,8909242.0
212010050,Sudeste,152,2027,9,8782718.0,8516538.0,8916144.0
212010050,Sudeste,153,2027,10,8783673.0,8515214.0,8921622.0
212010050,Sudeste,154,2027,11,8783581.0,8513030.0,8926541.0
212010050,Sudeste,155,2027,12,8782567.0,8509637.0,8930611.0
212010050,Sudeste,156,2028,1,8687834.0,8579373.0,8785592.0
212010050,Sudeste,157,2028,2,8747519.0,8605128.0,8839986.0
212010050,Sudeste,158,2028,3,8790729.0,8621672.0,8879037.0
212010050,Sudeste,159,2028,4,8820381.0,8631478.0,8905776.0
212010050,Sudeste,160,2028,5,8839674.0,8637818.0,8923817.0
212010050,Sudeste,161,2028,6,8851787.0,8641798.0,8936336.0
212010050,Sudeste,162,2028,7,8859473.0,8644362.0,8945903.0
212010050,Sudeste,163,2028,8,8863893.0,8645565.0,8952816.0
212010050,Sudeste,164,2028,9,8866159.0,8645640.0,8958214.0
212010050,Sudeste,165,2028,10,8867342.0,8644840.0,8962760.0
212010050,Sudeste,166,2028,11,8867571.0,8643117.0,8966317.0
212010050,Sudeste,167,2028,12,8867503.0,8640933.0,8969635.0
212010050,Sudeste,168,2029,1,8822005.0,8724407.0,8884551.0
212010050,Sudeste,169,2029,2,8870810.0,8743990.0,8931429.0
212010050,Sudeste,170,2029,3,8906269.0,8756291.0,8965154.0
212010050,Sudeste,171,2029,4,8930338.0,8763266.0,8988131.0
212010050,Sudeste,172,2029,5,8946194.0,8767613.0,9003934.0
212010050,Sudeste,173,2029,6,8955890.0,8770364.0,9014640.0
212010050,Sudeste,174,2029,7,8962042.0,8771836.0,9022552.0
212010050,Sudeste,175,2029,8,8965615.0,8772531.0,9028422.0
212010050,Sudeste,176,2029,9,8967633.0,8772505.0,9032935.0
212010050,Sudeste,177,2029,10,8968540.0,8771669.0,9036468.0
212010050,Sudeste,178,2029,11,8968831.0,8770398.0,9039502.0
212010050,Sudeste,179,2029,12,8968848.0,8768691.0,9042002.0
212010050,Sudeste,180,2030,1,8854185.0,8786622.0,8882773.0
212010050,Sudeste,181,2030,2,8884213.0,8798185.0,8912404.0
212010050,Sudeste,182,2030,3,8905828.0,8805261.0,8933592.0
212010050,Sudeste,183,2030,4,8920567.0,8809201.0,8948105.0
212010050,Sudeste,184,2030,5,8930015.0,8811519.0,8957992.0
212010050,Sudeste,185,2030,6,8935859.0,8812982.0,8964709.0
212010050,Sudeste,186,2030,7,8939439.0,8813679.0,8969584.0
212010050,Sudeste,187,2030,8,8941536.0,8813990.0,8973194.0
212010050,Sudeste,188,2030,9,8942679.0,8813823.0,8975898.0
212010050,Sudeste,189,2030,10,8943225.0,8813284.0,8978142.0
212010050,Sudeste,190,2030,11,8943498.0,8812452.0,8979940.0
212010050,Sudeste,191,2030,12,8943481.0,8811436.0,8981413.0
212010050,Sudeste,192,2031,1,8954148.0,8893249.0,8969720.0
212010050,Sudeste,193,2031,2,8978758.0,8902414.0,8994510.0
212010050,Sudeste,194,2031,3,8996363.0,8907900.0,9012267.0
212010050,Sudeste,195,2031,4,9008280.0,8910789.0,9024445.0
212010050,Sudeste,196,2031,5,9015963.0,8912522.0,9032660.0
212010050,Sudeste,197,2031,6,9020677.0,8913441.0,9038329.0
212010050,Sudeste,198,2031,7,9023516.0,8913899.0,9042416.0
212010050,Sudeste,199,2031,8,9025134.0,8913967.0,9045400.0
212010050,Sudeste,200,2031,9,9026081.0,8913662.0,9047695.0
212010050,Sudeste,201,2031,10,9026425.0,8913100.0,9049456.0
212010050,Sudeste,202,2031,11,9026580.0,8912404.0,9050923.0
212010050,Sudeste,203,2031,12,9026528.0,8911451.0,9052045.0
212010050,Sudeste,204,2032,1,8981413.0,8937376.0,8986571.0
212010050,Sudeste,205,2032,2,8997753.0,8943276.0,9003384.0
212010050,Sudeste,206,2032,3,9009379.0,8946739.0,9015344.0
212010050,Sudeste,207,2032,4,9017288.0,8948599.0,9023653.0
212010050,Sudeste,208,2032,5,9022363.0,8949555.0,9029318.0
212010050,Sudeste,209,2032,6,9025495.0,8950102.0,9033280.0
212010050,Sudeste,210,2032,7,9027338.0,8950273.0,9036054.0
212010050,Sudeste,211,2032,8,9028354.0,8950170.0,9038054.0
212010050,Sudeste,212,2032,9,9028939.0,8949965.0,9039588.0
212010050,Sudeste,213,2032,10,9029180.0,8949504.0,9040778.0
212010050,Sudeste,214,2032,11,9029249.0,8948958.0,9041778.0
212010050,Sudeste,215,2032,12,9029249.0,8948326.0,9042623.0
212010050,Sudeste,216,2033,1,9025099.0,8987771.0,9025478.0
212010050,Sudeste,217,2033,2,9037468.0,8992126.0,9038433.0
212010050,Sudeste,218,2033,3,9046281.0,8994648.0,9047678.0
212010050,Sudeste,219,2033,4,9052166.0,8995934.0,9054048.0
212010050,Sudeste,220,2033,5,9055982.0,8996655.0,9058453.0
212010050,Sudeste,221,2033,6,9058280.0,8996964.0,9061443.0
212010050,Sudeste,222,2033,7,9059663.0,8997050.0,9063603.0
212010050,Sudeste,223,2033,8,9060440.0,8996947.0,9065194.0
212010050,Sudeste,224,2033,9,9060838.0,8996673.0,9066404.0
212010050,Sudeste,225,2033,10,9060993.0,8996295.0,9067355.0
212010050,Sudeste,226,2033,11,9061028.0,8995798.0,9068064.0
212010050,Sudeste,227,2033,12,9061011.0,8995282.0,9068722.0
212010050,Sudeste,228,2034,1,9041778.0,9014623.0,9039709.0
212010050,Sudeste,229,2034,2,9050095.0,9017477.0,9048541.0
212010050,Sudeste,230,2034,3,9055931.0,9019077.0,9054791.0
212010050,Sudeste,231,2034,4,9059922.0,9019902.0,9059196.0
212010050,Sudeste,232,2034,5,9062480.0,9020332.0,9062237.0
212010050,Sudeste,233,2034,6,9064001.0,9020522.0,9064295.0
212010050,Sudeste,234,2034,7,9064917.0,9020557.0,9065834.0
212010050,Sudeste,235,2034,8,9065419.0,9020436.0,9066906.0
212010050,Sudeste,236,2034,9,9065695.0,9020229.0,9067736.0
212010050,Sudeste,237,2034,10,9065817.0,9019954.0,9068393.0
212010050,Sudeste,238,2034,11,9065834.0,9019610.0,9068912.0
212010050,Sudeste,239,2034,12,9065781.0,9019232.0,9069362.0
212010050,Sul,120,2025,1,3393368.2,3297696.2,3513859.8
212010050,Sul,121,2025,2,3439758.8,3324946.0,3548904.5
212010050,Sul,122,2025,3,3477956.5,3346393.2,3579502.8
212010050,Sul,123,2025,4,3508669.2,3363398.2,3605946.8
212010050,Sul,124,2025,5,3531806.8,3377257.8,3628559.5
212010050,Sul,125,2025,6,3547984.0,3388220.0,3647398.8
212010050,Sul,126,2025,7,3558916.5,3396703.0,3663256.2
212010050,Sul,127,2025,8,3566030.5,3402714.2,3676664.5
212010050,Sul,128,2025,9,3570338.8,3406435.0,3688159.0
212010050,Sul,129,2025,10,3572699.0,3408036.8,3698087.2
212010050,Sul,130,2025,11,3573646.5,3407630.5,3706398.8
212010050,Sul,131,2025,12,3573612.2,3405879.5,3713425.2
212010050,Sul,132,2026,1,3586172.5,3479970.2,3724487.5
212010050,Sul,133,2026,2,3651286.2,3509951.0,3782695.8
212010050,Sul,134,2026,3,3704041.8,3532733.2,3829709.2
212010050,Sul,135,2026,4,3744399.5,3548427.2,3866926.8
212010050,Sul,136,2026,5,3773626.8,3560148.8,3896155.5
212010050,Sul,137,2026,6,3793095.8,3568527.8,3918337.8
212010050,Sul,138,2026,7,3805945.0,3574467.8,3935929.0
212010050,Sul,139,2026,8,3814011.2,3578298.0,3949906.0
212010050,Sul,140,2026,9,3818913.8,3580144.5,3961442.0
212010050,Sul,141,2026,10,3821529.5,3580250.5,3970928.2
212010050,Sul,142,2026,11,3822692.5,3578888.5,3978820.8
212010050,Sul,143,2026,12,3823020.8,3576524.0,3985930.2
212010050,Sul,144,2027,1,3738797.0,3615602.5,3894149.8
212010050,Sul,145,2027,2,3812211.2,3655529.8,3950930.5
212010050,Sul,146,2027,3,3867081.8,3682250.8,3994279.0
212010050,Sul,147,2027,4,3905079.8,3698986.8,4024750.8
212010050,Sul,148,2027,5,3930029.0,3709411.2,4046067.2
212010050,Sul,149,2027,6,3945546.2,3716025.5,4061031.8
212010050,Sul,150,2027,7,3955413.2,3720362.0,4072593.0
212010050,Sul,151,2027,8,3961230.5,3722470.2,4081360.5
212010050,Sul,152,2027,9,3964295.5,3723169.8,4088345.5
212010050,Sul,153,2027,10,3965879.8,3722768.8,4094471.2
212010050,Sul,154,2027,11,3966269.5,3721213.8,4099554.8
212010050,Sul,155,2027,12,3966212.8,3718932.5,4104229.2
212010050,Sul,156,2028,1,3925118.5,3796816.5,4044435.2
212010050,Sul,157,2028,2,3994602.8,3827175.2,4107879.0
212010050,Sul,158,2028,3,4044743.8,3846458.8,4153068.2
212010050,Sul,159,2028,4,4078889.8,3858056.8,4184128.8
212010050,Sul,160,2028,5,4101263.8,3865304.5,4205415.0
212010050,Sul,161,2028,6,4115219.2,3869830.0,4220385.0
212010050,Sul,162,2028,7,4124059.0,3872717.2,4231597.0
212010050,Sul,163,2028,8,4129458.5,3874232.0,4240351.0
212010050,Sul,164,2028,9,4132448.8,3874376.0,4247316.0
212010050,Sul,165,2028,10,4134116.0,3873914.0,4253202.0
212010050,Sul,166,2028,11,4134944.2,3872422.0,4258364.5
212010050,Sul,167,2028,12,4135074.2,3870472.5,4262606.0
212010050,Sul,168,2029,1,4073016.2,3947831.0,4158176.8
212010050,Sul,169,2029,2,4137133.5,3972924.5,4221419.5
212010050,Sul,170,2029,3,4183562.0,3988710.0,4266588.0
212010050,Sul,171,2029,4,4215320.5,3997621.2,4297841.5
212010050,Sul,172,2029,5,4236079.0,4003157.0,4319158.5
212010050,Sul,173,2029,6,4249127.0,4006663.2,4334165.5
212010050,Sul,174,2029,7,4257390.0,4008837.8,4345310.5
212010050,Sul,175,2029,8,4262431.5,4009816.8,4353814.5
212010050,Sul,176,2029,9,4265534.0,4009939.0,4360953.5
212010050,Sul,177,2029,10,4267271.5,4009480.2,4366538.5
212010050,Sul,178,2029,11,4268224.0,4008195.5,4371388.5
212010050,Sul,179,2029,12,4268671.5,4006414.8,4375605.5
212010050,Sul,180,2030,1,4102527.2,4019154.2,4141017.8
212010050,Sul,181,2030,2,4141029.2,4033569.0,4180000.5
212010050,Sul,182,2030,3,4168531.5,4042368.5,4207637.5
212010050,Sul,183,2030,4,4187170.5,4047298.2,4226459.0
212010050,Sul,184,2030,5,4199199.0,4050283.2,4239364.5
212010050,Sul,185,2030,6,4206710.5,4052041.0,4248333.0
212010050,Sul,186,2030,7,4211467.5,4053169.2,4255035.5
212010050,Sul,187,2030,8,4214368.0,4053606.0,4260155.5
212010050,Sul,188,2030,9,4216213.5,4053571.2,4264326.0
212010050,Sul,189,2030,10,4217210.5,4053107.5,4267556.5
212010050,Sul,190,2030,11,4217810.0,4052350.0,4270447.0
212010050,Sul,191,2030,12,4218035.0,4051310.8,4272855.0
212010050,Sul,192,2031,1,4235913.5,4160437.5,4257832.5
212010050,Sul,193,2031,2,4268639.0,4172278.0,4291640.5
212010050,Sul,194,2031,3,4292119.5,4179689.8,4315798.5
212010050,Sul,195,2031,4,4307923.5,4183801.5,4332268.5
212010050,Sul,196,2031,5,4318326.5,4186228.0,4343686.5
212010050,Sul,197,2031,6,4324772.5,4187737.5,4351718.0
212010050,Sul,198,2031,7,4328853.5,4188604.0,4357599.0
212010050,Sul,199,2031,8,4331298.0,4188844.0,4361939.5
212010050,Sul,200,2031,9,4332818.0,4188791.8,4365456.0
212010050,Sul,201,2031,10,4333748.0,4188488.2,4368425.5
212010050,Sul,202,2031,11,4334235.5,4187869.0,4370742.5
212010050,Sul,203,2031,12,4334521.0,4186982.5,4372856.5
212010050,Sul,204,2032,1,4277980.0,4220103.5,4286139.0
212010050,Sul,205,2032,2,4301429.5,4228402.0,4310842.0
212010050,Sul,206,2032,3,4318215.0,4233546.5,4328576.5
212010050,Sul,207,2032,4,4329683.0,4236386.0,4340858.0
212010050,Sul,208,2032,5,4337097.0,4238095.0,4349365.5
212010050,Sul,209,2032,6,4341765.0,4239049.0,4355305.5
212010050,Sul,210,2032,7,4344656.0,4239566.5,4359660.5
212010050,Sul,211,2032,8,4346396.5,4239724.0,4362925.5
212010050,Sul,212,2032,9,4347483.0,4239668.0,4365564.5
212010050,Sul,213,2032,10,4348051.0,4239296.0,4367504.5
212010050,Sul,214,2032,11,4348395.0,4238810.5,4369367.5
212010050,Sul,215,2032,12,4348631.5,4238224.5,4370934.0
212010050,Sul,216,2033,1,4327545.0,4283491.0,4328841.0
212010050,Sul,217,2033,2,4343562.5,4289095.5,4345982.0
212010050,Sul,218,2033,3,4354911.0,4292463.5,4358193.0
212010050,Sul,219,2033,4,4362618.0,4294346.5,4366663.5
212010050,Sul,220,2033,5,4367655.0,4295428.0,4372581.0
212010050,Sul,221,2033,6,4370705.0,4296022.0,4376678.0
212010050,Sul,222,2033,7,4372618.5,4296300.5,4379642.0
212010050,Sul,223,2033,8,4373786.5,4296345.5,4381932.0
212010050,Sul,224,2033,9,4374478.5,4296226.5,4383742.0
212010050,Sul,225,2033,10,4374871.0,4295968.5,4385197.0
212010050,Sul,226,2033,11,4375079.5,4295628.5,4386368.0
212010050,Sul,227,2033,12,4375188.0,4295215.0,4387422.0
212010050,Sul,228,2034,1,4358991.0,4323844.5,4356784.5
212010050,Sul,229,2034,2,4370780.0,4327837.5,4369567.0
212010050,Sul,230,2034,3,4379170.5,4330294.5,4378786.0
212010050,Sul,231,2034,4,4384837.5,4331616.0,4385163.5
212010050,Sul,232,2034,5,4388510.0,4332417.5,4389648.5
212010050,Sul,233,2034,6,4390808.5,4332822.5,4392768.5
212010050,Sul,234,2034,7,4392215.5,4333000.0,4395060.5
212010050,Sul,235,2034,8,4393099.5,4333037.0,4396830.0
212010050,Sul,236,2034,9,4393556.5,4332880.5,4398180.0
212010050,Sul,237,2034,10,4393837.0,4332665.0,4399246.0
212010050,Sul,238,2034,11,4394013.0,4332401.0,4400198.0
212010050,Sul,239,2034,12,4394101.0,4332074.5,4400991.5
301010048,Centro-Oeste,120,2025,1,5900494.0,5338746.5,6637622.0
301010048,Centro-Oeste,121,2025,2,6129583.5,5440493.5,6814829.0
301010048,Centro-Oeste,122,2025,3,6316068.5,5522744.0,6956779.0
301010048,Centro-Oeste,123,2025,4,6454169.0,5585084.5,7063738.0
301010048,Centro-Oeste,124,2025,5,6542803.5,5630827.5,7137113.5
301010048,Centro-Oeste,125,2025,6,6589191.0,5660823.0,7184507.0
301010048,Centro-Oeste,126,2025,7,6604824.5,5677405.0,7211959.0
301010048,Centro-Oeste,127,2025,8,6599196.0,5682036.0,7227375.0
301010048,Centro-Oeste,128,2025,9,6578805.0,5674861.0,7234643.5
301010048,Centro-Oeste,129,2025,10,6550245.0,5657547.5,7237790.5
301010048,Centro-Oeste,130,2025,11,6515536.5,5631541.5,7236976.0
301010048,Centro-Oeste,131,2025,12,6477143.5,5598107.0,7234471.5
301010048,Centro-Oeste,132,2026,1,6715416.0,6206836.5,7300521.5
301010048,Centro-Oeste,133,2026,2,6926525.0,6291792.5,7483034.0
301010048,Centro-Oeste,134,2026,3,7097325.0,6360284.0,7625203.5
301010048,Centro-Oeste,135,2026,4,7222201.0,6408640.0,7727797.0
301010048,Centro-Oeste,136,2026,5,7303495.0,6445422.0,7799013.0
301010048,Centro-Oeste,137,2026,6,7348040.0,6469383.5,7843932.0
301010048,Centro-Oeste,138,2026,7,7367322.5,6483132.0,7870938.5
301010048,Centro-Oeste,139,2026,8,7369697.5,6487505.0,7887808.5
301010048,Centro-Oeste,140,2026,9,7361226.0,6484313.0,7897631.5
301010048,Centro-Oeste,141,2026,10,7345419.5,6473395.0,7903697.0
